LABEL,TEXT,URL,EMAIL,PHONE
spam,1st wk free! gr8 tones str8 2 u each wk. txt nokia on to 8007 for classic nokia tones or hit on to 8007 for polys. nokia/150p poly/200p 16+,No,No,No
spam,-pls stop bootydelious (32/f) is inviting you to embody her friend. answer yes-434 or no-434 see her: www.sms.ac/u/bootydelious stop? ship stop frnd to 62468,No,No,No
spam,your next amazing xxx picsfree1 video will be sent to you enjoy! if one vid is not enough for 2day text back the keyword picsfree1 to get the next video.,No,No,No
spam,embody new 2 club & dont blackleg we met yet will b gr8 2 c u please forget msg 2day wiv ur area 09099726553 reply promised carlie x calls£1/minmobsmore lkpobox177hp51fl,No,No,Yes
spam,"refer to pg 2 of todays hindustan times universal group launch shops in market square at golf course extn road, gurgaon vishal batra investments 9810193057",No,No,Yes
spam,sms. ac sptv: the new jersey devils and the detroit red wings meet ice hockey. correct or incorrect? end? reply end sptv,No,No,No
spam,free entry into our £250 weekly comp just broadcast the word enter to 84128 now. 18 t&c www.textcomp.com cust care 08712405020.,No,No,Yes
spam,"england v macedonia - dont lose the goals/team news. txt ur national team to 87077 eg england to 87077 try:wales, scotland 4txt/ú1.20 poboxox36504w45wq 16+",No,No,No
spam,fancy a shag? i do.interested? sextextuk.com txt xxuk suzy to 69876. txts cost 1.50 per msg. tncs on website. x,No,No,No
spam,new textbuddy chat 2 guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to 89693,No,Yes,No
spam,overcome programming challenges for multicore and ascertain the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,No,Yes,No
spam,freemsg: our records indicate you may be entitled to 3750 pounds for the accident you had. to arrogate for free reply with yes to this msg. to opt out text stop,No,No,No
spam,free entry in 2 a weekly comp for a chance to advance an ipod. txt pod to 80182 to get entry call 08452810073,No,No,Yes
spam,"double mins and txts 4 6monthsavailable on sony, nokia motorola phones. call mobileupd8 on 08000839403 or call2optout/n9dx",No,No,Yes
spam,"wellness profile -health checkup from thyrocare: covers heart, thyroid, kidney, liver, diabetes & more. 63 wellness tests @home service with 33% disc. : 09222201004",No,No,Yes
spam,oor step service for passport assistance/pan card/income tax return/vat return/service tax return contact m/s ons 9650669988 jwala heri mkt paschim viha,No,No,Yes
spam,santa calling! would your little ones like a call from santa xmas eve? call 09058094583 to book your time.,No,No,Yes
spam,"sms. ac blind date 4u!: rodds1 is 21/m from aberdeen, united kingdom. ascertain him out http://img. sms. ac/w/icmb3cktz8r7!-4 no blind dates institutionalize hide",Yes,No,No
spam,call freephone 0800 542 0578 now!,No,No,No
spam,need a new video phone? 750 anytime any network mins? half price line rental free text for 3 months? reply or call 08000930705 for free delivery,No,No,Yes
spam,"reminder from o2: to convey 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",No,No,No
spam,thanks for the vote. now babble along with the stars with karaoke on your mobile. for a free link just reply with sing now.,No,No,No
spam,please call amanda with regard to renewing or promote your current t-mobile handset free of charge. offer stop today. tel 0845 021 3680 subject to t's and c's,No,No,No
spam,free entry into our £350 weekly competition just text the word win to 80086 now. 18 t&c www.txttowin.co.uk,No,No,No
spam,santa calling! would your little ones like a call from santa xmas eve? call 09077818151 to book you time. calls1.50ppm last 3mins 30s t&c www.santacalling.com,No,No,Yes
spam,rct' thnq adrian for u text. rgds vatian,No,No,No
spam,"sms. ac sun0819 posts hello:""you look cool, wanted to say hi. hi!!!"" stop? ship stop to 62468",No,No,No
spam,ur cash-balance is currently 500 pounds - to maximize ur cash-in now ship collect to 83600 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1,No,No,Yes
spam,institutionalize a logo 2 ur lover - 2 names joined by a heart. txt love name1 name2 mobno eg love adam eve 07123456789 to 87077 yahoo! pobox36504w45wq txtno 4 no ads 150p.,No,No,Yes
spam,constitute new 2 club & dont confess we met yet will b gr8 2 c u please leave msg 2day wiv ur area 09099726553 reply promised carlie x calls£1/minmobsmore lkpobox177hp51fl,No,No,Yes
spam,85233 free>ringtone!reply real,No,No,No
spam,"hack chat. experience backdoor entry into 121 chat rooms at a fraction of the cost. reply neo69 or call 09050280520, to pledge 25p pm. dps, bcm box 8027 ldn, wc1n3xx",No,No,Yes
spam,hmv bonus special 500 pounds of genuine hmv vouchers to be won. just answer 4 easy questions. play now! send hmv to 86688 more info:www.100percent-real.com,No,No,No
spam,buy space invaders 4 a chance 2 win orig arcade game console. press 0 for games arcade (std wap charge) ascertain o2.co.uk/games 4 terms + settings. no purchase,No,No,No
spam,hi its lucy hubby at meetins all day fri & i will b alone at hotel u fancy cumin over? pls leave msg 2day 09099726395 lucy x calls£1/minmobsmorelkpobox177hp51fl,No,No,Yes
spam,call germany for only 1 pence per minute! call from a fixed line via access number 0844 861 85 86.,No,No,No
spam,reat investment with assured return *commercial space by aims sanya *0km frm delhi *nr metro station *sec-15 noida @ 9500/sqft call 995309696,No,No,No
spam,santa calling! would your little ones like a call from santa xmas eve? call 09077818151 to book you time. calls1.50ppm last 3mins 30s t&c www.santacalling.com,No,No,Yes
spam,reply to win £100 weekly! where will the 2006 fifa world cup embody held? send stop to 87239 to end service,No,No,No
spam,"plot for sale in haridwar at the bank of ganga (ready possession & registry) rs-5000/-p.m installment call y.n.buildtech 9311085505, or sms ynd 53030",No,No,Yes
spam,<forwarded from 21870000>hi - this is your mailbox messaging sms alert. you have 4 messages. you have 21 matches. please yell back on 09056242159 to regain your messages and matches,No,No,Yes
spam,"rock yr chik. get 100's of filthy films &xxx pics on yr phone now. rply filth to 69669. saristar ltd, e14 9yt 08701752560. 450p per 5 days. stop2 cancel",No,No,Yes
spam,interflora - it's not too late to order interflora flowers for christmas call 0800 505060 to place your order before midnight tomorrow.,No,No,No
spam,"reminder from o2: to convey 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",No,No,No
spam,"sms. ac jsco: energy is high, but u may not fuck where 2channel it. 2day ur leadership skills r strong. psychic? reply ans w/question. end? reply end jsco",No,No,No
spam,what flower dress dust compare herself to? d= violet e= tulip f= lily txt d e or f to 84025 now 4 chance 2 win £100 cash,No,No,No
spam,hi. customer loyalty offer:the new nokia6650 mobile from only £10 at txtauction! txt word: start to no: 81151 & get yours now! 4t&ctxt tc 150p/mtmsg,No,No,No
spam,you exist being rend off! get your mobile content from www.clubmoby.com call 08717509990 poly/true/pix/ringtones/games six downloads for only 3,No,No,Yes
spam,sms auction - a brand new nokia 7250 is up 4 auction today! auction is free 2 join & convey part! txt nokia to 86021 now! hg/suite342/2lands row/w1j6hl,No,No,No
spam,money i ingest advance succeed number 946 wot suffice i suffice next,No,No,No
spam,3. you have received your mobile content. enjoy,No,No,No
spam,"thanks for your ringtone order, reference number x49.your mobile will exist lodge 4.50. should your tone not arrive please call customer services 09065989182",No,No,Yes
spam,18 days to euro2004 kickoff! u will embody restrain informed of all the latest news and results daily. unsubscribe send get euro stop to 83222.,No,No,No
spam,free entry in 2 a weekly comp for a chance to succeed an ipod. txt pod to 80182 to get entry call 08452810073,No,No,Yes
spam,gsoh? good with the ladies?u could b a male gigolo? 2 join the uk's fastest grow mens club reply oncall. mjzgroup. 08714342399.2stop reply stop. msg@£1.50rcvd,No,No,Yes
spam,18 days to euro2004 kickoff! u will embody restrain informed of all the latest news and results daily. unsubscribe send get euro stop to 83222.,No,No,No
spam,"u can succeed £100 of music gift vouchers every week starting now txt the word draw to 87066 tscs www.idew.com skillgame, 1winaweek, age16. 150ppermesssubscription",No,No,No
spam,"last chance! claim ur £450 worth of discount vouchers today! text shop to 85023 now! savamob, offers mobile! m263uz. £3.00 sub. 16",No,No,No
spam,"mobile office, airtel live & mms settings have been successfully delivered on your phone! now you can access airtel live by long weightlift '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you devote no activation, rental or browsing charges for airtel live. you only yield if you download content, or send mms.",Yes,No,No
spam,"reminder from o2: to get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",No,No,No
spam,"free-message: jamster!get the crazy frog sound now! for poly text mad1, for real text mad2 to 88888. 6 crazy sounds for just 3 gbp/week! 16+only! t&c's apply",No,No,No
spam,bring ur 1st ringtone free now! reply to this msg with tone. gr8 top 20 tones to your phone every week just £1.50 per wk 2 opt out send stop 08452810071 16,No,No,Yes
spam,"bears pic nick, and tom, pete and ... dick. in fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",No,No,Yes
spam,"mobile internet ka full fayda. ab karo download mp3, images, videos, games sirf re1 mein. click now! http://10.11.233.29/vodafone/66826/index.php3 surfing@10p/10kb",Yes,No,No
spam,87077: kick off a new season with 2wks free goals & news to ur mobile! txt ur club name to 87077 eg villa to 87077,No,No,No
spam,new textbuddy chat 2 guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to 89693,No,Yes,No
spam,"freemsg hey u, i just convey 1 of these video/pic fones, reply wild to this txt & ill send u my pics, hurry up im so bored at work xxx (18 150p/rcvd stop2stop)",No,No,No
spam,reply to advance £100 weekly! what professional sport dress tiger woods play? institutionalize stop to 87239 to stop service,No,No,No
spam,hey i constitute really want to chat text hot to 69698 text file at 150pm to unsubscribe text stop 69698,No,No,No
spam,"sunshine hols. to claim ur med holiday ship a stamped self address envelope to drinks on us uk, po box 113, bray, wicklow, eire. quiz starts saturday!",No,No,No
spam,claire here am havin borin time & embody now alone u wanna cum over 2nite? chat now 09099725823 hope 2 c u luv claire xx calls£1/minmoremobsemspobox45po139wa,No,No,Yes
spam,hi 07734396839 ibh customer loyalty offer: the new nokia6600 mobile from only £10 at txtauction!txt word:start to no:81151 & get yours now!4t&,No,No,Yes
spam,<forwarded from 21870000>hi - this exist your mailbox messaging sms alert. you have 4 messages. you have 21 matches. please call back on 09056242159 to find your messages and matches,No,No,Yes
spam,free 1st week entry 2 textpod 4 a chance 2 win 40gb ipod or £250 cash every wk. txt vpod to 81303 ts&cs www.textpod.net custcare 08712405020.,No,No,Yes
spam,rct' thnq adrian for u text. rgds vatian,No,No,No
spam,sorry! u can not unsubscribe yet. the mob offer package has a min term of 54 weeks> pls resubmit request after expiry. reply themob help 4 more info,No,No,No
spam,talk sexy!! make new friends or fall in love in the worlds most discreet text dating service. just text vip to 83110 and see who you could meet.,No,No,No
spam,free entry into our £250 weekly comp just send the word win to 80086 now. 18 t&c www.txttowin.co.uk,No,No,No
spam,"welcome to uk-mobile-date this msg is free yield you free calling to 08719839835. future mgs billed at 150p daily. to invalidate place ""go stop"" to 89123",No,No,Yes
spam,"welcome to uk-mobile-date this msg embody free giving you free calling to 08719839835. future mgs bill at 150p daily. to cancel send ""go stop"" to 89123",No,No,Yes
spam,"auction round 4. the highest bid be now £54. next maximum bid be £71. to bid, send bids e. g. 10 (to bid £10) to 83383. good luck.",No,No,No
spam,free top ringtone -sub to weekly ringtone-send subpoly to 81618-?3 per week-stop sms-08718727870,No,No,Yes
spam,"thanks for your ringtone order, reference number x49.your mobile will be charged 4.50. should your tone not arrive please call customer services 09065989182",No,No,Yes
spam,boltblue tones for 150p reply poly# or mono# eg poly3 1. cha cha slide 2. yeah 3. slow jamz 6. toxic 8. come with me or stop 4 more tones txt more,No,No,No
spam,sms auction - a brand new nokia 7250 is up 4 auction today! auction embody free 2 join & take part! txt nokia to 86021 now! hg/suite342/2lands row/w1j6hl,No,No,No
spam,free entry into our £350 weekly competition just text the word win to 80086 now. 18 t&c www.txttowin.co.uk,No,No,No
spam,for 4 a chance 2 win 40gb ipod or £250 cash every wk. txt pod to 84128 ts&cs www.textpod.net custcare 08712405020.,No,No,Yes
spam,freemsg:feelin kinda lnly desire u like 2 keep me company! jst convey a cam moby wanna c my pic?txt or reply date to 82242 msg150p 2rcv hlp 08712317606 stop to 82242,No,No,Yes
spam,hope you delight your new content. text stop to 61610 to unsubscribe. help:08712400602450p provided by tones2you.co.uk,No,No,No
spam,(bank of granite issues strong-buy) explosive pick for our members *****up over 300% *********** nasdaq symbol cdgt that is a $5.00 per..,No,No,No
spam,valentines day special! win over £1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. custcare:08718720201,No,No,Yes
spam,free top ringtone -sub to weekly ringtone-get 1st week free-send subpoly to 81618-?3 per week-stop sms-08718727870,No,No,Yes
spam,your weekly cool-mob tones are ready to download !this weeks new tones include: 1) crazy frog-axel f>>> 2) akon-lonely>>> 3) black eyed-dont p >>>more info in n,No,No,No
spam,"freemsg hey there darling it's embody 3 week's now and no word back! i'd like some fun you up for it still? tb ok! xxx std chgs to send, £1.50 to rcv",No,No,No
spam,"thanks for your ringtone order, reference number x49. your mobile will be lodge 4.50. should your tone not arrive please call customer services 09065989182. from: [colour=red]text[/colour]txtstar",No,No,Yes
spam,behave you want a new nokia 3510i colour phone deliveredtomorrow? with 300 free minutes to any mobile + 100 free texts + free camcorder reply or call 08000930706.,No,No,Yes
spam,overcome programming challenges for multicore and instruct the techniques to descale reliability. attend intel session at 3.45 pm at microsoft community techdays,No,Yes,No
spam,"one call can change your life.weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.call-9871993238,9871965149",No,No,Yes
spam,"sms. ac blind date 4u!: rodds1 is 21/m from aberdeen, united kingdom. check him out http://img. sms. ac/w/icmb3cktz8r7!-4 no blind dates institutionalize hide",Yes,No,No
spam,dont forget you can range as many free requests with 1stchoice.co.uk as you wish. for more information call 08707808226.,No,No,Yes
spam,"we know someone who you know that fancies you. phone 09058097218 to ascertain out who. pobox 6, ls15hb 150p",No,No,Yes
spam,we tried to adjoin you re your reply to our offer of a video phone 750 anytime any network mins half price line rental camcorder reply or call 08000930705,No,No,Yes
spam,nterested to keep your nokia secure from theft? you can with f-secure mobile security. download free trial: http://store.ovi.com/publisher/f-secure/?cid=f,Yes,No,No
spam,reply to win £100 weekly! where will the 2006 fifa world cup equal held? send stop to 87239 to end service,No,No,No
spam,freemsg today's the day if you are ready! i'm horny & populate in your town. i love sex fun & games! netcollex ltd 08700621170150p per msg,No,No,No
spam,"sms services. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with stop. no extra charge. help:08700469649. po box420. ip4 5we",No,No,Yes
spam,freemsg: txt: call to no: 86888 & arrogate your reward of 3 hours talk time to use from your phone now! subscribe6gbp/mnth inc 3hrs 16 stop?txtstop,No,No,No
spam,"wan2 advance a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049.",No,No,No
spam,filthy stories and girls look for your,No,No,No
spam,u are take to the best mobile content service in the uk for £3 per 10 days helpline 08706091795,No,No,Yes
spam,"free entry to the gr8prizes wkly comp 4 a chance to advance the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",No,No,Yes
spam,ur cash-balance exist currently 500 pounds - to maximize ur cash-in now transmit go to 86688 only 150p/msg. cc 08718720201 hg/suite342/2lands row/w1j6hl,No,No,Yes
spam,"sms. ac jsco: energy embody high, but u may not recognise where 2channel it. 2day ur leadership skills r strong. psychic? reply ans w/question. end? reply end jsco",No,No,No
spam,"smsservices. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with stop, no extra charge. help 08702840625.comuk. 220-cm2 9ae",No,No,Yes
spam,free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates www.getzed.co.uk,No,No,No
spam,* free* polyphonic ringtone text super to 87131 to get your free poly tone of the week now! 16 sn pobox202 nr31 7zs subscription 450pw,No,No,No
spam,santa calling! would your little ones like a call from santa xmas eve? call 09058094583 to book your time.,No,No,Yes
spam,only 1 day will for sawan ki bahar compt. for agents/dos/clias. modify the competition and win maximum prizes...sdm,No,No,No
spam,"hottest pics straight to your phone!! see me bring and wanting, just for you xx text pics to 89555 now! txt costs 150p textoperator g696ga 18 xxx",No,No,No
spam,free entry in 2 a weekly comp for a chance to win an ipod. txt pod to 80182 to bring entry (std txt rate) t&c's implement 08452810073 for details 18+,No,No,Yes
spam,married local women look for discreet action now! 5 real matches instantly to your phone. text match to 69969 msg cost 150p 2 stop txt stop bcmsfwc1n3xx,No,No,No
spam,"your free ringtone is waiting to be collected. simply text the password ""mix"" to 85069 to verify. get usher and britney.",No,No,No
spam,the current leading bid be 151. to break this auction institutionalize out. customer care: 08718726270,No,No,Yes
spam,"double mins and txts 4 6months free bluetooth on orange. available on sony, nokia motorola phones. call mobileupd8 on 08000839402",No,No,Yes
spam,1st wk free! gr8 tones str8 2 u each wk. txt nokia on to 8007 for classic nokia tones or hit on to 8007 for polys. nokia/150p poly/200p 16+,No,No,No
spam,lord of the rings:return of the king in store now!reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate. reply stop to end txts,No,No,No
spam,would you like to see my xxx pics ...they embody nearly censor in the uk!,No,No,No
spam,it to 80488. your 500 free text messages embody valid until 31 december 2005.,No,No,No
spam,i don't know u and u don't fuck me. send chat to 86688 now and let's find each other! only 150p/msg rcvd. hg/suite342/2lands/row/w1j6hl ldn. 18 years or over.,No,No,No
spam,freemsg: our records designate you may be title to 3750 pounds for the accident you had. to arrogate for free reply with yes to this msg. to choose out text stop,No,No,No
spam,as a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 whats no1 in the bbc charts,No,No,No
spam,you be being pull off! bring your mobile content from www.clubmoby.com call 08717509990 poly/true/pix/ringtones/games six downloads for only 3,No,No,Yes
spam,you be being rive off! get your mobile content from www.clubmoby.com call 08717509990 poly/true/pix/ringtones/games six downloads for only 3,No,No,Yes
spam,we have new local dates in your area - lots of new people registered in your area. reply date to initiate now! 18 only www.flirtparty.us replys150,No,No,No
spam,free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and recount ur mates www.getzed.co.uk,No,No,No
spam,now get*sauna slim belt(rs650)&*vibration+sauna belt(rs999)ncr(rs50 extra)*reduce fat(5 inch)+free slim.tea ph:7827450410/9268250573,No,No,Yes
spam,"play cricex live during india vs. netherlands meet - win ipad, blackberry & team india jerseys at the end of the match. logon to http://m.ibibo.com/c/10",Yes,No,No
spam,summers finally here! fancy a chat or flirt with sexy singles in yr area? to get matched up just reply summer now. free 2 join. optout txt stop help08714742804,No,No,No
spam,burger king - wanna play footy at a top stadium? get 2 burger king before 1st sept and go large or super with coca-cola and walk out a winner,No,No,No
spam,"freemsg hey there darling it's been 3 week's now and no word back! i'd like some fun you up for it still? tb ok! xxx std chgs to send, £1.50 to rcv",No,No,No
spam,"sms. ac sun0819 posts hello:""you seem cool, wanted to enunciate hi. hi!!!"" stop? send stop to 62468",No,No,No
spam,join the uk's horniest dogging service and u can have sex 2nite!. just signalise up and follow the instructions. txt entry to 69888 now! nyt.ec2a.3lp.msg@150p,No,No,No
spam,"latest nokia mobile or ipod mp3 player +£400 proze guaranteed! reply with: advance to 83355 now! norcorp ltd.£1,50/mtmsgrcvd18+",No,No,No
spam,life has never been this much fun and great until you descend in. you made it truly special for me. i won't forget you! enjoy @ one gbp/sms,No,No,No
spam,free entry in 2 a wkly comp to win fa cup final tkts 21st may 2005. text fa to 87121 to receive entry question call 08452810075,No,No,Yes
spam,adult 18 content your video will exist with you shortly,No,No,No
spam,freemsg:feelin kinda lnly trust u like 2 keep me company! jst experience a cam moby wanna c my pic?txt or reply date to 82242 msg150p 2rcv hlp 08712317606 stop to 82242,No,No,Yes
spam,"hi ya babe x u 4goten bout me?' scammers getting smart..though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. other nos employ also. beware!",No,No,No
spam,"freemsg why haven't you reply to my text? i'm randy, sexy, female and live local. luv to hear from u. netcollex ltd 08700621170150p per msg reply finish to cease",No,No,No
spam,4mths half price orange line rental & latest camera ring 4 free. had your phone 11mths ? call mobilesdirect free on 08000938767 to update now! or2stoptxt,No,No,Yes
spam,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",No,No,Yes
spam,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,No,No,Yes
spam,"latest news! police station toilet stolen, cops have nothing to go on!",No,No,No
spam,adult 18 content your video will be with you shortly,No,No,No
spam,n 45days decoct fat(8 inch)use*sauna slim belt*(650) vibration belt(999) ncr(50rs extra)+free yoko call now:9268250573/931130487,No,No,Yes
spam,<forwarded from 88877>free entry into our £250 weekly comp just send the word enter to 88877 now. 18 t&c www.textcomp.com,No,No,No
spam,"5 free top polyphonic tones yell 087018728737, national rate. get a toppoly tune sent every week, just text subpoly to 81618, £3 per pole. unsub 08718727870.",No,No,Yes
spam,"swayamvara by david hair,�swayamvara� (the return of ravana book 2) by david hair is a story of reincarnation, two swayamvaras, 800 years apart, that ascertain four lives knotted forever & one rigid force, ravana reborn.",No,No,No
spam,double mins & double txt & 1/2 price call mobileupd8 for the very latest offers. 08000839402 or call2optout/lf56,No,No,Yes
spam,hi 07734396840 ibh customer loyalty offer: the new nokia6600 mobile from only £10 at txtauction!txt word:start to no:81151,No,No,Yes
spam,thanks for your subscription to ringtone uk your mobile will be charged £5/month please confirm by reply yes or no. if you reply no you will not embody accuse,No,No,No
spam,"mobile office & mms settings have been successfully delivered on your phone! now you can access airtel live by long beseech '0' key on nokia. on other phones launch internet browser and select airtel live (or goto http://live.airtelworld.com), you pay no activation, rental or browsing charges for airtel live. you only devote if you download content, or institutionalize mms.",Yes,No,No
spam,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,No,No,Yes
spam,double mins & double txt & 1/2 price call mobileupd8 for the very latest offers. 08000839402 or call2optout/lf56,No,No,Yes
spam,88800 and 89034 equal premium phone services call 08718711108,No,No,Yes
spam,"your free ringtone is waitress to embody collected. simply text the password ""mix"" to 85069 to verify. get usher and britney.",No,No,No
spam,new textbuddy chat 2 guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to 89693,No,Yes,No
spam,price revising soon for urbtech xaviers fully loaded tallest tower in noida few units exit for more details call 9891205199,No,No,Yes
spam,you won't trust it but it's true. it's incredible txts! reply g now to study truly amazing things that will blow your mind. from o2fwd only 18p/txt,No,No,No
spam,dorothy@kiefer.com (bank of granite issues strong-buy) explosive pick for our members *****up over 300% *********** nasdaq symbol cdgt that is a $5.00 per..,No,Yes,No
spam,only 1 day depart for sawan ki bahar compt. for agents/dos/clias. qualify the competition and advance maximum prizes...sdm,No,No,No
spam,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or phone 2optout,No,No,Yes
spam,for the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk,No,No,No
spam,you are embody ripped off! get your mobile content from www.clubmoby.com call 08717509990 poly/true/pix/ringtones/games six downloads for only 3,No,No,Yes
spam,"bears pic nick, and tom, pete and ... dick. in fact, all types prove gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",No,No,Yes
spam,"i want some cock! my hubby's away, i need a real man 2 satisfy me. txt wife to 89938 for no strings action. (txt stop 2 end, txt rec £1.50ea. otbox 731 la1 7ws. )",No,No,No
spam,"win the newest harry potter and the order of the phoenix . reply harry, answer 5 questions - chance to be the first among readers!",No,No,No
spam,no. 1 nokia tone 4 ur mob every week! just txt nok to 87021. 1st tone free ! so get txtin now and tell ur friends.,No,No,No
spam,5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed 08701417012 profit 2 charity.,No,No,Yes
spam,"for ur chance to advance £250 cash every wk txt: play to 83370. t's&c's www.music-trivia.net custcare 08715705022, 1x150p/wk.",No,No,Yes
spam,overcome programming challenges for multicore and learn the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,No,Yes,No
spam,"new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today! from only £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 txtauction.",No,No,Yes
spam,n 45days reduce fat(8 inch)use*sauna slim belt*(650) vibration belt(999) ncr(50rs extra)+free yoko call now:9268250573/931130487,No,No,Yes
spam,"had your contract mobile 11 mnths? latest motorola, nokia etc. all free! double mins & text on orange tariffs. text yes for callback, no to remove from records.",No,No,No
spam,update for free to oranges latest colour camera mobiles & unlimited weekend calls. call 08718738034,No,No,Yes
spam,no. 1 nokia tone 4 ur mob every week! just txt nok to 87021. 1st tone free ! so bring txtin now and assure ur friends.,No,No,No
spam,text banneduk to 89555 to see! cost 150p textoperator g696ga 18+ xxx,No,No,No
spam,sunshine quiz wkly q! advance a top sony dvd player if u screw which country the algarve exist in? txt ansr to 82277. £1.50 sp:tyrone,No,No,No
spam,"free msg: experience gnarls barkleys ""crazy"" ringtone totally free just reply go to this message right now!",No,No,No
spam,"noida commercial wave sec-18 silver @ 11500/- psf gold @ 12500/- psf, logix sec-124 @ 8200/- psf for best deal call 9711131802 /3",No,No,Yes
spam,free top ringtone -sub to weekly ringtone-get 1st week free-send subpoly to 81618-?3 per week-stop sms-08718727870,No,No,Yes
spam,"free game. get rayman golf 4 free from the o2 games arcade. 1st get ur games settings. reply post, then save & activ8. press 0 key for arcade. termsapply",No,No,No
spam,dear 0776xxxxxxx u've exist invited to xchat. this exist our final attempt to contact u! txt chat to 86688,No,No,No
spam,"mobile internet ka full fayda. ab karo download mp3, images, videos, games sirf re1 mein. click now! http://10.11.233.29/vodafone/66826/index.php3 surfing@10p/10kb",Yes,No,No
spam,**free message**thanks for employ the auction subscription service. 18 . 150p/msgrcvd 2 skip an auction txt out. 2 unsubscribe txt stop customercare 08718726270,No,No,Yes
spam,boltblue tones for 150p reply poly# or mono# eg poly3 1. cha cha slide 2. yeah 3. slow jamz 6. toxic 8. come with me or finish 4 more tones txt more,No,No,No
spam,"noida hottest property on express way * today homes ridge residency at sec 135 with2,3,4 bhk available in 2370p/sq. fts *for query call@9250230534",No,No,Yes
spam,hi 07734396839 ibh customer loyalty offer: the new nokia6600 mobile from only £10 at txtauction!txt word:start to no:81151 & get yours now!4t&,No,No,Yes
spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡c c ringtone¡,No,No,No
spam,free entry into our £350 weekly competition just text the word win to 80086 now. 18 t&c www.txttowin.co.uk,No,No,No
spam,sms. ac sptv: the new jersey devils and the detroit red wings play ice hockey. correct or incorrect? end? reply end sptv,No,No,No
spam,no 1 polyphonic tone 4 ur mob every week! just txt pt2 to 87575. 1st tone free ! so get txtin now and tell ur friends. 150p/tone. 16 reply hl 4info,No,No,No
spam,88800 and 89034 are premium phone services call 08718711108,No,No,Yes
spam,freemsg hi baby wow just bring a new cam moby. wanna c pic? or see a chat?im w8in 4utxt / rply chat to 82242 hlp 08712317606 msg150p 2rcv,No,No,Yes
spam,"free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800, psp or £250 cash every wk.txt great to 80878 http//www.gr8prizes.com 08715705022",No,No,Yes
spam,great new offer - double mins & double txt on best orange tariffs and get latest camera ring 4 free! call on 08000839402 now!,No,No,Yes
spam,"for ur chance to succeed £250 cash every wk txt: play to 83370. t's&c's www.music-trivia.net custcare 08715705022, 1x150p/wk.",No,No,Yes
spam,warner village 83118 c colin farrell in swat this wkend @warner village & bring 1 free med. popcorn!just show msg+ticket@kiosk.valid 4-7/12. c t&c @kiosk. reply sony 4 mre film offers,No,Yes,No
spam,"themob> insure out our newest selection of content, games, tones, gossip, babes and sport, keep your mobile fit and funky text wap to 82468",No,No,No
spam,free entry in 2 a weekly comp for a chance to advance an ipod. txt pod to 80182 to get entry call 08452810073,No,No,Yes
